Time,Duty Cycle,Corrected Sensor Difference,Raw Sensor 0,Raw Sensor 1
1736039506.5629435,10,-0.01700478420298618,1.3419546807049667,1.6354726482032502
1736039506.565805,10,-0.004164317276915963,1.3386816205081253,1.6193591210803386
1736039506.5686898,10,0.0055037989968309,1.3386816205081253,1.6096910048065918
1736039506.5715368,10,-0.007387022701498325,1.3386816205081253,1.622581826504921
1736039506.5743718,10,0.015222270042836772,1.3419546807049667,1.6032455939574273
1736039506.577217,10,-0.010609728126080464,1.3386816205081253,1.6258045319295031
1736039506.580082,11,0.0008966638131527871,1.3419546807049667,1.6064682993820096
1736039506.58349,11,0.007342074662317288,1.3386816205081253,1.5967498283360038
1736039506.5866098,11,-0.02171262893118231,1.335458915083543,1.622581826504921
1736039506.5895329,11,-0.012044512657435225,1.335458915083543,1.612913710231174
1736039506.5923924,11,0.010564780086899872,1.3386816205081253,1.5935271229114212
1736039506.5952456,11,-0.018489923506599948,1.335458915083543,1.6193591210803386
1736039506.5981364,11,0.007342074662317288,1.3386816205081253,1.5967498283360038
1736039506.6010053,11,-0.018489923506599948,1.335458915083543,1.6193591210803386
1736039506.6038694,11,0.007342074662317288,1.3419546807049667,1.6000228885328451
1736039506.6067345,12,-0.02712462675053845,1.3386816205081253,1.6258045319295031
1736039506.609904,12,-0.017456510476791587,1.3322362096589608,1.6096910048065918
1736039506.6127725,12,0.00837548769212565,1.3386816205081253,1.590304417486839
1736039506.6157053,12,-0.014233805052209447,1.335458915083543,1.6096910048065918
1736039506.6186163,12,-0.0013429833538804448,1.3386816205081253,1.6000228885328451
1736039506.621474,12,-0.007788394203044946,1.3386816205081253,1.6064682993820096
1736039506.6243238,12,-0.007788394203044946,1.3322362096589608,1.6000228885328451
1736039506.6271703,12,0.00837548769212565,1.3386816205081253,1.590304417486839
1736039506.6300416,12,-0.014233805052209447,1.3322362096589608,1.6064682993820096
1736039506.6328998,13,0.00918477476202989,1.3386816205081253,1.5838590066376745
1736039506.63609,13,-0.019869928831469708,1.335458915083543,1.6096910048065918
1736039506.638972,13,-0.013374163210046197,1.3290135042343785,1.5967498283360038
1736039506.6419537,13,0.015630185611194614,1.335458915083543,1.5741908903639275
1736039506.6448402,13,-0.023092634256051847,1.3322362096589608,1.6096910048065918
1736039506.6477308,13,0.005962069337447751,1.3386816205081253,1.5870817120622567
1736039506.6505926,13,-0.023092634256051847,1.3322362096589608,1.6096910048065918
1736039506.6534543,13,-0.013424517982305206,1.3322362096589608,1.6000228885328451
1736039506.6563003,13,-0.00048334151171675055,1.3386816205081253,1.5935271229114212
1736039506.6592095,14,-0.016573386554597946,1.3290135042343785,1.5935271229114212
1736039506.6623797,14,0.00920825684206028,1.3386816205081253,1.5774135957885098
1736039506.6654358,14,0.012430962266642642,1.3322362096589608,1.567745479514763
1736039506.6683214,14,-0.010127975705433445,1.3290135042343785,1.5870817120622567
1736039506.6711817,14,0.01887637311580692,1.335458915083543,1.5645227740901808
1736039506.674031,14,-0.013350681130015807,1.3290135042343785,1.590304417486839
1736039506.6768684,14,0.015653667691224782,1.335458915083543,1.567745479514763
1736039506.6797392,14,-0.02629185760060404,1.3290135042343785,1.6032455939574273
1736039506.682598,14,0.005985551417477919,1.335458915083543,1.5774135957885098
1736039506.6854575,15,-0.031530493096806084,1.3290135042343785,1.6000228885328451
1736039506.688693,15,-0.021812022050799768,1.3257907988097963,1.5870817120622567
1736039506.6918073,15,-0.008921200352470543,1.3257907988097963,1.5741908903639275
1736039506.694682,15,0.016860443044187462,1.3290135042343785,1.5516319523918516
1736039506.6975372,15,-0.015366611201635266,1.3257907988097963,1.5806363012130922
1736039506.700689,15,0.0007469159212760978,1.3290135042343785,1.567745479514763
1736039506.7035582,15,-0.005698494927888403,1.3290135042343785,1.5741908903639275
1736039506.7064188,15,-0.008921200352470765,1.322568093385214,1.5709681849393453
1736039506.7093246,15,0.023305853893351963,1.3322362096589608,1.5484092469672694
1736039506.712186,16,-0.02224524992769114,1.322568093385214,1.5774135957885098
1736039506.715394,16,-0.002909017380197415,1.3257907988097963,1.5613000686655985
1736039506.718536,16,0.01970027536413768,1.3290135042343785,1.5419134813458455
1736039506.7215126,16,-0.015799839078526418,1.3257907988097963,1.5741908903639275
1736039506.7243943,16,-0.0125771336539445,1.3193453879606316,1.5645227740901808
1736039506.7272527,16,0.01970027536413768,1.3290135042343785,1.5419134813458455
1736039506.7301247,16,-0.019022544503109,1.3193453879606316,1.5709681849393453
1736039506.732978,16,0.016477569939555098,1.3290135042343785,1.545136186770428
1736039506.7359443,16,-0.01902254450310878,1.322568093385214,1.5741908903639275
1736039506.738854,17,-0.0007351661565508927,1.3290135042343785,1.558077363241016
1736039506.742021,17,0.015428715738619703,1.3290135042343785,1.5419134813458455
1736039506.7449048,17,-0.02007139870404462,1.322568093385214,1.5709681849393453
1736039506.7478569,17,0.008932950117195748,1.3290135042343785,1.5484092469672694
1736039506.750731,17,-0.003957871581133032,1.3257907988097963,1.558077363241016
1736039506.7535868,17,-0.013625987854880117,1.3161226825360492,1.558077363241016
1736039506.756432,17,0.018651421163201842,1.3290135042343785,1.5386907759212634
1736039506.7593381,17,-0.01684869327946248,1.3193453879606316,1.5645227740901808
1736039506.7622004,17,0.021874126587784204,1.3290135042343785,1.535468070496681
1736039506.7650688,18,-0.027380650538534473,1.3193453879606316,1.567745479514763
1736039506.7682998,18,-0.017712534264787833,1.3161226825360492,1.554854657816434
1736039506.7713978,18,0.014564874753294349,1.3257907988097963,1.5322453650720989
1736039506.7742946,18,-0.01126712341562311,1.322568093385214,1.554854657816434
1736039506.7771552,18,-0.011267123415623331,1.3161226825360492,1.5484092469672694
1736039506.78001,18,0.008119463904129848,1.322568093385214,1.535468070496681
1736039506.7828524,18,-0.014489828840205471,1.3161226825360492,1.5516319523918516
1736039506.7856863,18,0.021010285602459072,1.3257907988097963,1.5257999542229341
1736039506.788547,18,-0.020935239689369972,1.3161226825360492,1.558077363241016
1736039506.7914276,19,0.016442413747646323,1.3257907988097963,1.5257999542229341
1736039506.7946205,19,-0.002893818799847403,1.322568093385214,1.5419134813458455
1736039506.7977564,19,-0.02872581696876486,1.312899977111467,1.558077363241016
1736039506.8006372,19,0.006774297473899238,1.322568093385214,1.5322453650720989
1736039506.803493,19,-0.01261228984585372,1.3193453879606316,1.5484092469672694
1736039506.8063521,19,-0.009339229649012126,1.3161226825360492,1.5419134813458455
1736039506.8092499,19,0.0164424137476461,1.322568093385214,1.522577248798352
1736039506.8121178,19,-0.01256193507359471,1.3161226825360492,1.545136186770428
1736039506.814971,19,0.019665119172228462,1.322568093385214,1.5193545433737696
1736039506.817862,20,-0.022130398449916155,1.3161226825360492,1.5484092469672694
1736039506.8210661,20,-0.00596651655474556,1.3161226825360492,1.5322453650720989
1736039506.8241465,20,0.01659242141733075,1.312899977111467,1.5064637216754404
1736039506.827552,20,-0.028575809299080657,1.3096772716868847,1.5484092469672694
1736039506.830502,20,-0.01241192740390984,1.312899977111467,1.535468070496681
1736039506.8334785,20,0.016592421417330527,1.322568093385214,1.5161318379491875
1736039506.8363564,20,-0.022130398449916155,1.3161226825360492,1.5484092469672694
1736039506.8392544,20,-0.00596651655474556,1.3161226825360492,1.5322453650720989
1736039506.8421164,20,-0.0027438111301631984,1.3193453879606316,1.5322453650720989
1736039506.844988,21,-0.016077361725952366,1.312899977111467,1.5290226596475165
1736039506.8481925,21,0.0032588708215413598,1.322568093385214,1.5193545433737696
1736039506.8513138,21,0.019372397944452724,1.3193453879606316,1.500018310826276
1736039506.8541973,21,-0.02574547799969923,1.312899977111467,1.5386907759212634
1736039506.8570614,21,0.009704281670705861,1.3193453879606316,1.5096864271000228
1736039506.8599331,21,-0.028968183424281813,1.3161226825360492,1.545136186770428
1736039506.8627887,21,3.6165396958776075e-05,1.3161226825360492,1.5161318379491875
1736039506.8656375,21,-0.016077361725952588,1.3161226825360492,1.5322453650720989
1736039506.8685114,21,-0.009631950876787865,1.312899977111467,1.522577248798352
1736039506.871385,22,0.00896468779394241,1.3161226825360492,1.5064637216754404
1736039506.8745813,22,-0.02970777730104482,1.312899977111467,1.5419134813458455
1736039506.8776824,22,-0.003926133904386814,1.3096772716868847,1.5129091325246051
1736039506.880836,22,0.00896468779394241,1.3161226825360492,1.5064637216754404
1736039506.8837268,22,0.00896468779394241,1.3161226825360492,1.5064637216754404
1736039506.8866007,22,-0.016816955602715816,1.3064545662623026,1.522577248798352
1736039506.8894916,22,0.021905864264530422,1.3161226825360492,1.4935225452048524
1736039506.8923683,22,-0.020039661027298178,1.312899977111467,1.5322453650720989
1736039506.895237,22,0.018632804067689274,1.3193453879606316,1.500018310826276
1736039506.8981314,23,-0.03538584112604182,1.312899977111467,1.535468070496681
1736039506.901303,23,-0.028940430276877538,1.30323186083772,1.5193545433737696
1736039506.90419,23,0.009782389590368923,1.3161226825360492,1.4935225452048524
1736039506.9071145,23,-0.03538584112604204,1.3096772716868847,1.5322453650720989
1736039506.9099913,23,-0.003158786880219089,1.3096772716868847,1.500018310826276
1736039506.912846,23,-0.003158786880219089,1.312899977111467,1.5032410162508583
1736039506.915702,23,-0.019272314003130675,1.30323186083772,1.5096864271000228
1736039506.9186049,23,0.019450505864115786,1.3161226825360492,1.4838544289311055
1736039506.9214742,23,-0.025717724852295176,1.3096772716868847,1.522577248798352
1736039506.9243398,24,0.020061796182266445,1.3161226825360492,1.4838544289311055
1736039506.9275389,24,-0.005770201986650569,1.312899977111467,1.5064637216754404
1736039506.930463,24,-0.018661023684980016,1.30323186083772,1.5096864271000228
1736039506.9333866,24,0.023284501606848806,1.312899977111467,1.477409018081941
1736039506.9363759,24,-0.028329139958726657,1.3064545662623026,1.522577248798352
1736039506.9393063,24,0.0006752088625137098,1.3096772716868847,1.4967956054016938
1736039506.9421651,24,0.007170974483937442,1.312899977111467,1.4935225452048524
1736039506.9450276,24,-0.015438318260397654,1.3000091554131379,1.5032410162508583
1736039506.9479322,24,0.023284501606848806,1.312899977111467,1.477409018081941
1736039506.95081,25,-0.029011883790667936,1.30323186083772,1.5161318379491875
1736039506.9539814,25,0.0032655252274144675,1.3096772716868847,1.4902998397802698
1736039506.9568741,25,0.01615634692574347,1.312899977111467,1.4806317235065232
1736039506.9598067,25,-0.01934376751692085,1.3000091554131379,1.5032410162508583
1736039506.9626675,25,0.029047168624072472,1.3161226825360492,1.4709636072327763
1736039506.9655194,25,-0.022566472941503213,1.30323186083772,1.5096864271000228
1736039506.9683845,25,0.025824463199490333,1.3161226825360492,1.4741863126573584
1736039506.971243,25,-0.029011883790667714,1.3096772716868847,1.522577248798352
1736039506.97409,25,0.009710936076578969,1.312899977111467,1.4870771343556877
1736039506.9769454,26,-0.019270670576947424,1.3096772716868847,1.5032410162508583
1736039506.98016,26,-0.028938786850694287,1.3000091554131379,1.5032410162508583
1736039506.9830315,26,0.016229443865716897,1.312899977111467,1.4709636072327763
1736039506.9859512,26,-0.025716081426111703,1.3064545662623026,1.5064637216754404
1736039506.9888325,26,-0.0031067886817770507,1.30323186083772,1.4806317235065232
1736039506.9916809,26,-0.0031067886817768287,1.3064545662623026,1.4838544289311055
1736039506.9945216,26,-0.01599761038010583,1.3000091554131379,1.4902998397802698
1736039506.9973748,26,0.016229443865716897,1.3096772716868847,1.467740901808194
1736039507.0002515,26,-0.022493376001529786,1.3000091554131379,1.4967956054016938
1736039507.0031085,27,0.02417092634249196,1.3096772716868847,1.458072785534447
1736039507.0063107,27,-0.011278833327913351,1.30323186083772,1.4870771343556877
1736039507.009414,27,-0.01772424417707763,1.2967864499885557,1.4870771343556877
1736039507.012338,27,0.01772551549332746,1.312899977111467,1.467740901808194
1736039507.0152018,27,-0.017724244177078075,1.30323186083772,1.4935225452048524
1736039507.0181446,27,0.0016119883704158733,1.30323186083772,1.4741863126573584
1736039507.0211325,27,0.0016119883704158733,1.3000091554131379,1.4709636072327763
1736039507.0242767,27,-0.017724244177077852,1.2935637445639734,1.4838544289311055
1736039507.027197,27,0.011280104644162958,1.3064545662623026,1.467740901808194
1736039507.0301163,28,-0.013479245387075428,1.30323186083772,1.4806317235065232
1736039507.0332966,28,-0.029592772509986792,1.3000091554131379,1.4935225452048524
1736039507.036414,28,-0.01992465623623993,1.2935637445639734,1.477409018081941
1736039507.0393295,28,0.018747808858747744,1.3064545662623026,1.4516273746852826
1736039507.0421884,28,-0.03281547793456893,1.2967864499885557,1.4935225452048524
1736039507.0450387,28,0.012302398009583243,1.3064545662623026,1.458072785534447
1736039507.0479345,28,-0.03286583270682816,1.3000091554131379,1.4967956054016938
1736039507.0508063,28,-0.003811129113328343,1.3000091554131379,1.467740901808194
1736039507.0536659,28,0.002634281735835936,1.30323186083772,1.4645181963836118
1736039507.0565379,29,-0.016701950811657346,1.2935637445639734,1.4741863126573584
1736039507.059741,29,0.00907969258500066,1.30323186083772,1.458072785534447
1736039507.0628185,29,0.002634281735836158,1.3000091554131379,1.4612954909590294
1736039507.065719,29,-0.02959277250998657,1.2935637445639734,1.4870771343556877
1736039507.0686245,29,0.015525103434165605,1.3064545662623026,1.4548500801098647
1736039507.071487,29,-0.01992465623623993,1.3000091554131379,1.4838544289311055
1736039507.0743504,29,0.002634281735836158,1.3000091554131379,1.4612954909590294
1736039507.0771935,29,0.002634281735836158,1.3000091554131379,1.4612954909590294
1736039507.0800653,29,-0.010256539962492844,1.2935637445639734,1.467740901808194
1736039507.0829334,30,0.007876839232627386,1.3000091554131379,1.445181963836118
1736039507.0862203,30,-0.008236687890283978,1.3000091554131379,1.4612954909590294
1736039507.089183,30,-0.02435021501319512,1.2903410391393912,1.467740901808194
1736039507.0920594,30,0.02081801570321562,1.30323186083772,1.435463492790112
1736039507.0949175,30,-0.034018331286942205,1.2935637445639734,1.4806317235065232
1736039507.0978038,30,0.011099544657209526,1.30323186083772,1.445181963836118
1736039507.1006684,30,-0.02435021501319512,1.2967864499885557,1.4741863126573584
1736039507.1035225,30,-0.0017912770411192547,1.3000091554131379,1.4548500801098647
1736039507.1063647,30,-0.005013982465701616,1.3000091554131379,1.458072785534447
1736039507.1093638,31,-0.022576734549651895,1.2935637445639734,1.467740901808194
1736039507.1126182,31,0.016146085317594566,1.2967864499885557,1.4322407873655298
1736039507.1155257,31,-1.779657757602915e-05,1.2935637445639734,1.445181963836118
1736039507.1184754,31,-0.019404383897328542,1.2870679789425499,1.458072785534447
1736039507.1213474,31,0.03225961244050593,1.30323186083772,1.4225726710917828
1736039507.1242058,31,-0.025799439974234034,1.2903410391393912,1.467740901808194
1736039507.1270523,31,0.022591496166759067,1.3000091554131379,1.4290180819409475
1736039507.129927,31,-0.032244850823398535,1.2903410391393912,1.4741863126573584
1736039507.1327899,31,0.016146085317594566,1.3000091554131379,1.435463492790112
1736039507.1357815,32,-0.015825166685152103,1.2935637445639734,1.4612954909590294
1736039507.1389563,32,-0.025493282958898744,1.2903410391393912,1.467740901808194
1736039507.1420774,32,0.016452242332929856,1.2967864499885557,1.4322407873655298
1736039507.1449776,32,0.02934306403125908,1.3000091554131379,1.4225726710917828
1736039507.1479616,32,-0.025543637731157975,1.2870679789425499,1.4645181963836118
1736039507.1508315,32,0.026120358606676497,1.3000091554131379,1.4257953765163653
1736039507.1536782,32,-0.025493282958898744,1.2903410391393912,1.467740901808194
1736039507.1565173,32,0.013229536908347717,1.2967864499885557,1.435463492790112
1736039507.159405,32,-0.012602461260569742,1.2935637445639734,1.458072785534447
1736039507.1622741,33,-0.006673152877998856,1.2935637445639734,1.4419089036392767
1736039507.165432,33,0.025553901367824094,1.3000091554131379,1.4161272602426183
1736039507.168327,33,-0.0390009166683396,1.2870679789425499,1.467740901808194
1736039507.1714215,33,-0.016441978696263737,1.2870679789425499,1.445181963836118
1736039507.1742988,33,0.025553901367824094,1.3000091554131379,1.4161272602426183
1736039507.17743,33,-0.03577821124375746,1.2870679789425499,1.4645181963836118
1736039507.1803257,33,-0.006673152877998634,1.2903410391393912,1.4386861982146943
1736039507.1831858,33,0.002994963395748007,1.2935637445639734,1.4322407873655298
1736039507.1860456,33,-0.016441978696263737,1.2870679789425499,1.445181963836118
1736039507.1889298,34,0.018646549358617648,1.2967864499885557,1.4193499656672006
1736039507.1921005,34,-0.026521681357793314,1.2903410391393912,1.458072785534447
1736039507.1949959,34,-0.003962743385717449,1.2870679789425499,1.4322407873655298
1736039507.1979537,34,0.012201138509453147,1.2935637445639734,1.4225726710917828
1736039507.2008266,34,-0.020126625280888266,1.2838452735179673,1.445181963836118
1736039507.2036755,34,0.03476007648152901,1.2967864499885557,1.4032364385442893
1736039507.206519,34,-0.026572036130052767,1.2838452735179673,1.4516273746852826
1736039507.2093961,34,0.03476007648152901,1.3000091554131379,1.4064591439688714
1736039507.2122457,34,-0.026572036130052323,1.2870679789425499,1.4548500801098647
1736039507.2151134,35,0.020019101869503536,1.2967864499885557,1.4129045548180361
1736039507.2183447,35,0.016796396444921174,1.2935637445639734,1.4129045548180361
1736039507.2212188,35,-0.02842218904374924,1.2838452735179673,1.4484046692607004
1736039507.2241385,35,0.0296872181432504,1.2967864499885557,1.4032364385442893
1736039507.2270153,35,-0.025199483619166657,1.2870679789425499,1.4484046692607004
1736039507.2298791,35,0.007128280171174534,1.2903410391393912,1.4193499656672006
1736039507.2327325,35,-0.012207952376319192,1.2903410391393912,1.4386861982146943
1736039507.2355864,35,0.0006325145497510232,1.2870679789425499,1.4225726710917828
1736039507.2384694,35,0.0006828693220098103,1.2903410391393912,1.4257953765163653
1736039507.2413464,36,-0.016501388495324315,1.2838452735179673,1.4322407873655298
1736039507.2445056,36,0.022221431371922368,1.2935637445639734,1.4032364385442893
1736039507.2474337,36,-0.022946799344488594,1.2870679789425499,1.4419089036392767
1736039507.2503185,36,-0.00038786137241250684,1.2870679789425499,1.4193499656672006
1736039507.2531755,36,0.002834844052169855,1.2870679789425499,1.4161272602426183
1736039507.256027,36,-0.01005597764615937,1.2806225680933851,1.4225726710917828
1736039507.2589028,36,0.018998725947340228,1.2903410391393912,1.4032364385442893
1736039507.2617671,36,-0.022946799344488816,1.2773998626688028,1.4322407873655298
1736039507.2646158,36,0.03188954764566923,1.2935637445639734,1.3935683222705424
1736039507.267473,37,-0.033807946558632535,1.2806225680933851,1.4419089036392767
1736039507.270703,37,-0.008026303161974307,1.2838452735179673,1.4193499656672006
1736039507.2735784,37,0.024251105856107874,1.2903410391393912,1.3935683222705424
1736039507.2764976,37,-0.027362535709468033,1.2773998626688028,1.4322407873655298
1736039507.2793608,37,0.033969576902113746,1.2935637445639734,1.3870725566491187
1736039507.2822068,37,-0.033807946558632535,1.2773998626688028,1.4386861982146943
1736039507.2850516,37,0.024251105856107874,1.2903410391393912,1.3935683222705424
1736039507.2879348,37,-0.033807946558632535,1.2806225680933851,1.4419089036392767
1736039507.290801,37,0.01130992938551964,1.2870679789425499,1.4032364385442893
1736039507.293659,38,-0.017599470301549056,1.2838452735179673,1.4257953765163653
1736039507.2968569,38,-0.027267586575295696,1.2773998626688028,1.4290180819409475
1736039507.299953,38,0.027619115187121582,1.2903410391393912,1.3870725566491187
1736039507.3028514,38,0.004959467670527032,1.2838452735179673,1.4032364385442893
1736039507.30572,38,-0.017599470301548834,1.2773998626688028,1.4193499656672006
1736039507.3086119,38,0.030791465839444712,1.2870679789425499,1.3806271457999542
1736039507.3114593,38,-0.030490291999878058,1.2773998626688028,1.4322407873655298
1736039507.3142958,38,0.03406452603628608,1.2903410391393912,1.3806271457999542
1736039507.3171296,38,-0.030490291999878058,1.2773998626688028,1.4322407873655298
1736039507.3200154,39,0.028880060014019646,1.2903410391393912,1.3806271457999542
1736039507.3232217,39,0.012665823346590041,1.2870679789425499,1.3935683222705424
1736039507.326325,39,-0.03567475802214427,1.2741771572442206,1.4290180819409475
1736039507.3292289,39,0.002997707072842956,1.2806225680933851,1.3967910276951248
1736039507.3320866,39,-0.00022499835173940552,1.2838452735179673,1.4032364385442893
1736039507.3350697,39,-0.006670409200903907,1.2773998626688028,1.4032364385442893
1736039507.3380387,39,0.03527511609092514,1.2870679789425499,1.3709590295262073
1736039507.3409088,39,-0.035674758022144495,1.2773998626688028,1.4322407873655298
1736039507.3437626,39,0.019161588968013774,1.2870679789425499,1.3870725566491187
1736039507.346625,40,-0.02417615909875019,1.2806225680933851,1.4193499656672006
1736039507.349787,40,-0.02417615909875019,1.2741771572442206,1.4129045548180361
1736039507.3526564,40,0.03393324808824923,1.2903410391393912,1.3709590295262073
1736039507.3557541,40,-0.0016172211266743258,1.2838452735179673,1.400013733119707
1736039507.358659,40,-0.011285337400421189,1.2773998626688028,1.4032364385442893
