PWM Frequency (Hz),Duty Cycle (%),Time (s),Hall Sensor 0 Voltage (V),Hall Sensor 1 Voltage (V)
25,0,0.3158257007598877,1.680640878919661,1.7322545204852366
25,0,0.3178544044494629,1.680640878919661,1.7322545204852366
25,0,0.31988072395324707,1.680640878919661,1.7322545204852366
25,0,0.32190608978271484,1.6838635843442435,1.7322545204852366
25,0,0.32395410537719727,1.680640878919661,1.7322545204852366
25,0,0.32598185539245605,1.680640878919661,1.7322545204852366
25,0,0.3280067443847656,1.6838635843442435,1.7322545204852366
25,0,0.3300330638885498,1.6838635843442435,1.7322545204852366
25,0,0.33205485343933105,1.6838635843442435,1.7322545204852366
25,0,0.33410120010375977,1.680640878919661,1.7322545204852366
25,0,0.33612799644470215,1.6838635843442435,1.7290318150606545
25,0,0.33815431594848633,1.680640878919661,1.7322545204852366
25,0,0.3401803970336914,1.6838635843442435,1.7290318150606545
25,0,0.3422088623046875,1.6870862897688257,1.7322545204852366
25,0,0.3442363739013672,1.680640878919661,1.7322545204852366
25,0,0.34626102447509766,1.680640878919661,1.7322545204852366
25,0,0.3482847213745117,1.6838635843442435,1.7290318150606545
25,0,0.3503077030181885,1.6838635843442435,1.7322545204852366
25,0,0.35233473777770996,1.680640878919661,1.7322545204852366
25,0,0.35436010360717773,1.680640878919661,1.7322545204852366
25,0,0.3563876152038574,1.680640878919661,1.7322545204852366
25,0,0.3584146499633789,1.6838635843442435,1.7322545204852366
25,0,0.3604764938354492,1.6838635843442435,1.7322545204852366
25,0,0.36251068115234375,1.6838635843442435,1.7322545204852366
25,0,0.3645668029785156,1.680640878919661,1.7322545204852366
25,0,0.366595983505249,1.680640878919661,1.7322545204852366
25,0,0.3686244487762451,1.680640878919661,1.7322545204852366
25,0,0.3706531524658203,1.6838635843442435,1.7322545204852366
25,0,0.3726820945739746,1.680640878919661,1.7322545204852366
25,0,0.3747107982635498,1.6870862897688257,1.7322545204852366
25,0,0.3767380714416504,1.680640878919661,1.7322545204852366
25,0,0.37876296043395996,1.6838635843442435,1.7322545204852366
25,0,0.3807868957519531,1.6838635843442435,1.7322545204852366
25,0,0.3828115463256836,1.6838635843442435,1.7322545204852366
25,0,0.38483500480651855,1.680640878919661,1.7322545204852366
25,0,0.3868556022644043,1.680640878919661,1.7322545204852366
25,0,0.388873815536499,1.680640878919661,1.7322545204852366
25,0,0.39089202880859375,1.680640878919661,1.7322545204852366
25,0,0.3929116725921631,1.680640878919661,1.7322545204852366
25,0,0.3949458599090576,1.6838635843442435,1.7322545204852366
25,0,0.3969886302947998,1.6838635843442435,1.7290318150606545
25,0,0.3990142345428467,1.6838635843442435,1.7322545204852366
25,0,0.40104007720947266,1.6838635843442435,1.7322545204852366
25,0,0.4030632972717285,1.6838635843442435,1.7322545204852366
25,0,0.40509033203125,1.6838635843442435,1.7322545204852366
25,0,0.40711355209350586,1.6838635843442435,1.7322545204852366
25,0,0.4091370105743408,1.680640878919661,1.7322545204852366
25,0,0.4111597537994385,1.6838635843442435,1.7322545204852366
25,0,0.41318225860595703,1.680640878919661,1.7322545204852366
25,0,0.4152095317840576,1.680640878919661,1.7322545204852366
25,0,0.4172334671020508,1.680640878919661,1.7322545204852366
25,0,0.41925954818725586,1.680640878919661,1.7322545204852366
25,0,0.4212830066680908,1.6838635843442435,1.7322545204852366
25,0,0.4233052730560303,1.680640878919661,1.7322545204852366
25,0,0.42533278465270996,1.680640878919661,1.7322545204852366
25,0,0.4274446964263916,1.680640878919661,1.7322545204852366
25,0,0.4294767379760742,1.680640878919661,1.7322545204852366
25,0,0.431504487991333,1.6838635843442435,1.7322545204852366
25,0,0.43352842330932617,1.6838635843442435,1.7322545204852366
25,0,0.4355583190917969,1.6838635843442435,1.7322545204852366
25,0,0.43758082389831543,1.680640878919661,1.7322545204852366
25,0,0.4396026134490967,1.6838635843442435,1.7322545204852366
25,0,0.4416201114654541,1.680640878919661,1.7290318150606545
25,0,0.44365787506103516,1.6838635843442435,1.7322545204852366
25,0,0.445690393447876,1.680640878919661,1.7322545204852366
25,0,0.44771265983581543,1.680640878919661,1.7322545204852366
25,0,0.4497380256652832,1.680640878919661,1.7322545204852366
25,0,0.45175957679748535,1.6838635843442435,1.7290318150606545
25,0,0.4537806510925293,1.680640878919661,1.7322545204852366
25,0,0.4558084011077881,1.6838635843442435,1.7322545204852366
25,0,0.4578278064727783,1.680640878919661,1.7322545204852366
25,0,0.45984649658203125,1.6838635843442435,1.7322545204852366
25,0,0.4618661403656006,1.6838635843442435,1.7322545204852366
25,0,0.46389341354370117,1.680640878919661,1.7322545204852366
25,0,0.4659440517425537,1.680640878919661,1.7322545204852366
25,0,0.4679737091064453,1.680640878919661,1.7322545204852366
25,0,0.4699981212615967,1.680640878919661,1.7322545204852366
25,0,0.47202134132385254,1.6838635843442435,1.7322545204852366
25,0,0.474074125289917,1.6838635843442435,1.7322545204852366
25,0,0.4761035442352295,1.6838635843442435,1.7322545204852366
25,0,0.4781348705291748,1.680640878919661,1.7322545204852366
25,0,0.4801647663116455,1.680640878919661,1.7322545204852366
25,0,0.4821956157684326,1.6870862897688257,1.7322545204852366
25,0,0.48422670364379883,1.680640878919661,1.7322545204852366
25,0,0.4862542152404785,1.680640878919661,1.7322545204852366
25,0,0.4882791042327881,1.680640878919661,1.7322545204852366
25,0,0.4903068542480469,1.6838635843442435,1.7322545204852366
25,0,0.49233126640319824,1.6838635843442435,1.7322545204852366
25,0,0.4943556785583496,1.6838635843442435,1.7322545204852366
25,0,0.49637770652770996,1.6838635843442435,1.7322545204852366
25,0,0.4984018802642822,1.6838635843442435,1.7322545204852366
25,0,0.5004289150238037,1.680640878919661,1.7322545204852366
25,0,0.5024552345275879,1.6838635843442435,1.7322545204852366
25,0,0.5045032501220703,1.6838635843442435,1.7322545204852366
25,0,0.5065290927886963,1.6838635843442435,1.7322545204852366
25,0,0.5085597038269043,1.680640878919661,1.7322545204852366
25,0,0.510587215423584,1.6838635843442435,1.7322545204852366
25,0,0.5126171112060547,1.680640878919661,1.7322545204852366
25,0,0.5146455764770508,1.680640878919661,1.7290318150606545
25,0,0.5166735649108887,1.6838635843442435,1.7322545204852366
25,0,0.5186967849731445,1.6838635843442435,1.7322545204852366
25,0,0.5207192897796631,1.680640878919661,1.7322545204852366
25,0,0.5227446556091309,1.680640878919661,1.7322545204852366
25,0,0.5247697830200195,1.6838635843442435,1.7322545204852366
25,0,0.5267951488494873,1.680640878919661,1.7322545204852366
25,0,0.5288181304931641,1.6838635843442435,1.7322545204852366
25,0,0.5308413505554199,1.680640878919661,1.7322545204852366
25,0,0.5328686237335205,1.6870862897688257,1.7290318150606545
25,0,0.5348947048187256,1.6838635843442435,1.7322545204852366
25,0,0.5369222164154053,1.6838635843442435,1.7322545204852366
25,0,0.5389471054077148,1.680640878919661,1.7322545204852366
25,0,0.5409729480743408,1.680640878919661,1.7322545204852366
25,0,0.5429975986480713,1.680640878919661,1.7322545204852366
25,0,0.5450217723846436,1.6838635843442435,1.7322545204852366
25,0,0.5470542907714844,1.6838635843442435,1.7322545204852366
25,0,0.5490787029266357,1.6838635843442435,1.7322545204852366
25,0,0.551102876663208,1.6838635843442435,1.7322545204852366
25,0,0.5531229972839355,1.680640878919661,1.7322545204852366
25,0,0.555152416229248,1.680640878919661,1.7322545204852366
25,0,0.5571749210357666,1.6870862897688257,1.7322545204852366
25,0,0.5591955184936523,1.6838635843442435,1.7322545204852366
25,0,0.5612168312072754,1.680640878919661,1.7322545204852366
25,0,0.563239574432373,1.680640878919661,1.7290318150606545
25,0,0.5652666091918945,1.6870862897688257,1.7322545204852366
25,0,0.5673079490661621,1.680640878919661,1.7322545204852366
25,0,0.5693340301513672,1.680640878919661,1.7322545204852366
25,0,0.5713555812835693,1.6838635843442435,1.7322545204852366
25,0,0.5733821392059326,1.6838635843442435,1.7322545204852366
25,0,0.5754084587097168,1.6838635843442435,1.7322545204852366
25,0,0.577430009841919,1.680640878919661,1.7322545204852366
25,0,0.5794525146484375,1.6838635843442435,1.7322545204852366
25,0,0.5814764499664307,1.680640878919661,1.7322545204852366
25,0,0.5834991931915283,1.6838635843442435,1.7322545204852366
25,0,0.5855236053466797,1.6838635843442435,1.7322545204852366
25,0,0.5875458717346191,1.6838635843442435,1.7322545204852366
25,0,0.5895678997039795,1.6838635843442435,1.7322545204852366
25,0,0.5915884971618652,1.6838635843442435,1.7322545204852366
25,0,0.5936310291290283,1.6838635843442435,1.7322545204852366
25,0,0.5956587791442871,1.680640878919661,1.7322545204852366
25,0,0.5976827144622803,1.6838635843442435,1.7322545204852366
25,0,0.5997047424316406,1.6838635843442435,1.7322545204852366
25,0,0.6017916202545166,1.6870862897688257,1.7322545204852366
25,0,0.603830099105835,1.6838635843442435,1.7322545204852366
25,0,0.605865478515625,1.6838635843442435,1.7322545204852366
25,0,0.6078948974609375,1.6838635843442435,1.7322545204852366
25,0,0.6099188327789307,1.6838635843442435,1.7322545204852366
25,0,0.6119415760040283,1.680640878919661,1.7322545204852366
25,0,0.6139836311340332,1.6838635843442435,1.7322545204852366
25,0,0.6160101890563965,1.6838635843442435,1.7322545204852366
25,0,0.618035078048706,1.680640878919661,1.7322545204852366
25,0,0.620058536529541,1.6870862897688257,1.7322545204852366
25,0,0.6220827102661133,1.6870862897688257,1.7322545204852366
25,0,0.6241352558135986,1.680640878919661,1.7322545204852366
25,0,0.6264114379882812,1.6838635843442435,1.7322545204852366
25,0,0.6284794807434082,1.6838635843442435,1.7322545204852366
25,0,0.6305131912231445,1.680640878919661,1.7322545204852366
25,0,0.6325600147247314,1.680640878919661,1.7322545204852366
25,0,0.6345996856689453,1.680640878919661,1.7322545204852366
25,0,0.6366541385650635,1.680640878919661,1.7322545204852366
25,0,0.638679027557373,1.6838635843442435,1.7322545204852366
25,0,0.6407260894775391,1.6838635843442435,1.7322545204852366
25,0,0.6436033248901367,1.680640878919661,1.7322545204852366
25,0,0.646489143371582,1.6838635843442435,1.7322545204852366
25,0,0.6493582725524902,1.680640878919661,1.7322545204852366
25,0,0.6522281169891357,1.680640878919661,1.7322545204852366
25,0,0.6550991535186768,1.6838635843442435,1.7322545204852366
25,0,0.6579704284667969,1.680640878919661,1.7322545204852366
25,0,0.6608340740203857,1.680640878919661,1.7322545204852366
25,0,0.6637327671051025,1.6870862897688257,1.7322545204852366
25,0,0.6666154861450195,1.6838635843442435,1.7322545204852366
25,0,0.6694900989532471,1.680640878919661,1.7322545204852366
25,0,0.6723651885986328,1.680640878919661,1.7322545204852366
25,0,0.6752753257751465,1.680640878919661,1.7322545204852366
25,0,0.6781489849090576,1.6838635843442435,1.7322545204852366
25,0,0.6810226440429688,1.680640878919661,1.7322545204852366
25,0,0.6839039325714111,1.680640878919661,1.7322545204852366
25,0,0.6867785453796387,1.6838635843442435,1.7322545204852366
25,0,0.6896491050720215,1.680640878919661,1.7290318150606545
25,0,0.692551851272583,1.6838635843442435,1.7322545204852366
25,0,0.6954309940338135,1.6838635843442435,1.7322545204852366
25,0,0.6983017921447754,1.6838635843442435,1.7322545204852366
25,0,0.7011740207672119,1.6838635843442435,1.7322545204852366
25,0,0.7040443420410156,1.6838635843442435,1.7290318150606545
25,0,0.7069175243377686,1.680640878919661,1.7322545204852366
25,0,0.7097926139831543,1.6838635843442435,1.7290318150606545
25,0,0.7126624584197998,1.6838635843442435,1.7322545204852366
25,0,0.7155356407165527,1.6838635843442435,1.7322545204852366
25,0,0.7184100151062012,1.6838635843442435,1.7322545204852366
25,0,0.7212831974029541,1.6838635843442435,1.7290318150606545
25,0,0.7241594791412354,1.6838635843442435,1.7290318150606545
25,0,0.727022647857666,1.6838635843442435,1.7322545204852366
25,0,0.7298943996429443,1.680640878919661,1.7322545204852366
25,0,0.7327752113342285,1.6838635843442435,1.7322545204852366
25,0,0.7356455326080322,1.680640878919661,1.7322545204852366
25,0,0.7385187149047852,1.6838635843442435,1.7322545204852366
25,0,0.7415211200714111,1.680640878919661,1.7322545204852366
25,0,0.7443253993988037,1.6870862897688257,1.7322545204852366
25,0,0.7470028400421143,1.6838635843442435,1.7322545204852366
25,0,0.7496814727783203,1.680640878919661,1.7322545204852366
25,0,0.7523543834686279,1.680640878919661,1.7322545204852366
25,0,0.7550616264343262,1.6838635843442435,1.7322545204852366
25,0,0.7577378749847412,1.680640878919661,1.7322545204852366
25,0,0.7604100704193115,1.680640878919661,1.7322545204852366
25,0,0.7630820274353027,1.680640878919661,1.7322545204852366
25,0,0.7657546997070312,1.680640878919661,1.7322545204852366
25,0,0.7684280872344971,1.680640878919661,1.7322545204852366
25,0,0.7710981369018555,1.6838635843442435,1.7322545204852366
25,0,0.773773193359375,1.6838635843442435,1.7322545204852366
25,0,0.7764420509338379,1.680640878919661,1.7322545204852366
25,0,0.7791426181793213,1.6870862897688257,1.7322545204852366
25,0,0.7818191051483154,1.6838635843442435,1.7322545204852366
25,0,0.7844967842102051,1.680640878919661,1.7322545204852366
25,0,0.7871682643890381,1.680640878919661,1.7322545204852366
25,0,0.7898392677307129,1.6838635843442435,1.7322545204852366
25,0,0.7925136089324951,1.680640878919661,1.7322545204852366
25,0,0.7952184677124023,1.680640878919661,1.7322545204852366
25,0,0.7978954315185547,1.680640878919661,1.7322545204852366
25,0,0.8005669116973877,1.6838635843442435,1.7322545204852366
25,0,0.8032369613647461,1.6838635843442435,1.7322545204852366
25,0,0.8059070110321045,1.680640878919661,1.7322545204852366
25,0,0.8085792064666748,1.680640878919661,1.7322545204852366
25,0,0.8112492561340332,1.6838635843442435,1.7322545204852366
25,0,0.8139245510101318,1.6870862897688257,1.7322545204852366
25,0,0.8165919780731201,1.680640878919661,1.7322545204852366
25,0,0.8192601203918457,1.6838635843442435,1.7322545204852366
25,0,0.8219311237335205,1.680640878919661,1.7322545204852366
25,0,0.8246560096740723,1.680640878919661,1.7322545204852366
25,0,0.8274366855621338,1.6838635843442435,1.7290318150606545
25,0,0.8301310539245605,1.6838635843442435,1.7290318150606545
25,0,0.8328087329864502,1.680640878919661,1.7322545204852366
25,0,0.8354988098144531,1.6838635843442435,1.7322545204852366
25,0,0.8381714820861816,1.6838635843442435,1.7322545204852366
25,0,0.8408398628234863,1.680640878919661,1.7322545204852366
25,0,0.8435091972351074,1.6838635843442435,1.7322545204852366
25,0,0.8461911678314209,1.6838635843442435,1.7322545204852366
25,0,0.8488559722900391,1.6838635843442435,1.7322545204852366
25,0,0.8515253067016602,1.6838635843442435,1.7322545204852366
25,0,0.8542227745056152,1.6838635843442435,1.7322545204852366
25,0,0.8568837642669678,1.680640878919661,1.7322545204852366
25,0,0.8595480918884277,1.6870862897688257,1.7322545204852366
25,0,0.8622078895568848,1.6870862897688257,1.7322545204852366
25,0,0.8648951053619385,1.680640878919661,1.7322545204852366
25,0,0.8676073551177979,1.6870862897688257,1.7322545204852366
25,0,0.8702816963195801,1.680640878919661,1.7322545204852366
25,0,0.8729610443115234,1.680640878919661,1.7322545204852366
25,0,0.875638484954834,1.680640878919661,1.7322545204852366
25,0,0.8783152103424072,1.680640878919661,1.7322545204852366
25,0,0.8810193538665771,1.6838635843442435,1.7322545204852366
25,0,0.8837084770202637,1.680640878919661,1.7322545204852366
25,0,0.8863856792449951,1.680640878919661,1.7322545204852366
25,0,0.8890585899353027,1.6838635843442435,1.7322545204852366
25,0,0.8917279243469238,1.6838635843442435,1.7322545204852366
25,0,0.8944306373596191,1.6870862897688257,1.7322545204852366
25,0,0.8970935344696045,1.6838635843442435,1.7322545204852366
25,0,0.8997588157653809,1.6838635843442435,1.7322545204852366
25,0,0.9024219512939453,1.680640878919661,1.7290318150606545
25,0,0.90517258644104,1.6838635843442435,1.7322545204852366
25,0,0.9078483581542969,1.6838635843442435,1.7322545204852366
25,0,0.9105260372161865,1.6838635843442435,1.7322545204852366
25,0,0.9132027626037598,1.680640878919661,1.7322545204852366
25,0,0.9158775806427002,1.6870862897688257,1.7322545204852366
25,0,0.9185614585876465,1.680640878919661,1.7322545204852366
25,0,0.9214982986450195,1.680640878919661,1.7322545204852366
25,0,0.9243068695068359,1.6838635843442435,1.7322545204852366
25,0,0.9270796775817871,1.680640878919661,1.7322545204852366
25,0,0.9299156665802002,1.680640878919661,1.7322545204852366
25,0,0.9326050281524658,1.680640878919661,1.7322545204852366
25,0,0.9353373050689697,1.680640878919661,1.7322545204852366
25,0,0.9380948543548584,1.6838635843442435,1.7322545204852366
25,0,0.940850019454956,1.680640878919661,1.7322545204852366
25,0,0.943596363067627,1.6838635843442435,1.7322545204852366
25,0,0.9464726448059082,1.680640878919661,1.7322545204852366
25,0,0.9492330551147461,1.6838635843442435,1.7322545204852366
25,0,0.9519908428192139,1.680640878919661,1.7322545204852366
25,0,0.9547402858734131,1.6838635843442435,1.7290318150606545
25,0,0.9574997425079346,1.6838635843442435,1.7322545204852366
25,0,0.960331916809082,1.6838635843442435,1.7322545204852366
25,0,0.9630053043365479,1.6838635843442435,1.7322545204852366
25,0,0.9657375812530518,1.680640878919661,1.7322545204852366
25,0,0.9684908390045166,1.680640878919661,1.7322545204852366
25,0,0.9712469577789307,1.6838635843442435,1.7290318150606545
25,0,0.9739902019500732,1.6838635843442435,1.7290318150606545
25,0,0.9767417907714844,1.6838635843442435,1.7322545204852366
25,0,0.979578971862793,1.680640878919661,1.7322545204852366
25,0,0.9822530746459961,1.680640878919661,1.7322545204852366
25,0,0.9849843978881836,1.6838635843442435,1.7322545204852366
25,0,0.9877462387084961,1.680640878919661,1.7322545204852366
25,0,0.9904971122741699,1.6838635843442435,1.7322545204852366
25,0,0.993232250213623,1.6838635843442435,1.7322545204852366
25,0,0.9959924221038818,1.6838635843442435,1.7290318150606545
25,0,0.9988203048706055,1.6838635843442435,1.7322545204852366
25,0,1.0014927387237549,1.6838635843442435,1.7322545204852366
25,0,1.0042462348937988,1.6838635843442435,1.7290318150606545
25,0,1.0070085525512695,1.680640878919661,1.7322545204852366
25,0,1.0097863674163818,1.6838635843442435,1.7322545204852366
25,0,1.0124962329864502,1.680640878919661,1.7322545204852366
25,0,1.0152804851531982,1.6838635843442435,1.7322545204852366
25,0,1.0181128978729248,1.6838635843442435,1.7322545204852366
25,0,1.0208585262298584,1.6838635843442435,1.7322545204852366
