Duty Cycle (%),Time (s),Hall Sensor Voltage (V)
0,0.2158527374267578,1.7129182879377431
0,0.21740031242370605,1.7129182879377431
0,0.2189493179321289,1.7129182879377431
0,0.22049856185913086,1.7129182879377431
0,0.22205138206481934,1.7129182879377431
0,0.22359919548034668,1.7129182879377431
0,0.22514843940734863,1.7129182879377431
0,0.22669601440429688,1.7129182879377431
0,0.22824478149414062,1.7129182879377431
0,0.22979164123535156,1.7096955825131608
0,0.23134374618530273,1.7129182879377431
0,0.2328946590423584,1.7129182879377431
0,0.23444390296936035,1.7129182879377431
0,0.23599481582641602,1.7129182879377431
0,0.23757553100585938,1.7129182879377431
0,0.23913288116455078,1.7129182879377431
0,0.2407069206237793,1.7129182879377431
0,0.2422654628753662,1.7129182879377431
0,0.2438192367553711,1.7129182879377431
0,0.24536991119384766,1.7129182879377431
0,0.24692106246948242,1.7129182879377431
0,0.2484726905822754,1.7129182879377431
0,0.2500276565551758,1.7129182879377431
0,0.25158023834228516,1.7129182879377431
0,0.2531301975250244,1.7129182879377431
0,0.25467801094055176,1.7129182879377431
0,0.2562270164489746,1.7129182879377431
0,0.2577946186065674,1.7129182879377431
0,0.25934863090515137,1.7129182879377431
0,0.26090049743652344,1.7129182879377431
0,0.2624490261077881,1.7096955825131608
0,0.26399779319763184,1.7129182879377431
0,0.2655470371246338,1.7096955825131608
0,0.26709556579589844,1.7129182879377431
0,0.268643856048584,1.7129182879377431
0,0.27019190788269043,1.7129182879377431
0,0.2717447280883789,1.7129182879377431
0,0.27329397201538086,1.7129182879377431
0,0.2748427391052246,1.7129182879377431
0,0.27639198303222656,1.7129182879377431
0,0.2779409885406494,1.7129182879377431
0,0.27948999404907227,1.7129182879377431
0,0.28105854988098145,1.7129182879377431
0,0.2826111316680908,1.7129182879377431
0,0.28416013717651367,1.7129182879377431
0,0.2857093811035156,1.7129182879377431
0,0.2872579097747803,1.7129182879377431
0,0.28880834579467773,1.7129182879377431
0,0.2903754711151123,1.7129182879377431
0,0.2919304370880127,1.7129182879377431
0,0.29348301887512207,1.7129182879377431
0,0.29508519172668457,1.7129182879377431
0,0.29666972160339355,1.7129182879377431
0,0.29822611808776855,1.7129182879377431
0,0.299776554107666,1.7129182879377431
0,0.3013339042663574,1.7129182879377431
0,0.302884578704834,1.7129182879377431
0,0.30443644523620605,1.7129182879377431
0,0.3059864044189453,1.7129182879377431
0,0.30753564834594727,1.7129182879377431
0,0.30908656120300293,1.7129182879377431
0,0.3106348514556885,1.7129182879377431
0,0.31219005584716797,1.7129182879377431
0,0.31374049186706543,1.7129182879377431
0,0.3152914047241211,1.7129182879377431
0,0.31683993339538574,1.7129182879377431
0,0.3183891773223877,1.7129182879377431
0,0.31993818283081055,1.7129182879377431
0,0.32149171829223633,1.7129182879377431
0,0.3230407238006592,1.7129182879377431
0,0.3245885372161865,1.7096955825131608
0,0.3261380195617676,1.7129182879377431
0,0.32768750190734863,1.7129182879377431
0,0.32923412322998047,1.7129182879377431
0,0.33078455924987793,1.7129182879377431
0,0.3323354721069336,1.7129182879377431
0,0.33388590812683105,1.7129182879377431
0,0.335435152053833,1.7129182879377431
0,0.33698391914367676,1.7129182879377431
0,0.3385324478149414,1.7129182879377431
0,0.34008002281188965,1.7129182879377431
0,0.341627836227417,1.7129182879377431
0,0.34317588806152344,1.7129182879377431
0,0.3447253704071045,1.7129182879377431
0,0.34627485275268555,1.7129182879377431
0,0.3478233814239502,1.7129182879377431
0,0.34937191009521484,1.7129182879377431
0,0.3509230613708496,1.7129182879377431
0,0.3525071144104004,1.7129182879377431
0,0.3541879653930664,1.7129182879377431
0,0.3557474613189697,1.7129182879377431
0,0.3573002815246582,1.7096955825131608
0,0.35886573791503906,1.7129182879377431
0,0.3604309558868408,1.7096955825131608
0,0.3619875907897949,1.7129182879377431
0,0.3635368347167969,1.7129182879377431
0,0.36508798599243164,1.7129182879377431
0,0.3666660785675049,1.7129182879377431
0,0.36821913719177246,1.7129182879377431
0,0.3697695732116699,1.7129182879377431
0,0.37133169174194336,1.7129182879377431
0,0.37288403511047363,1.7129182879377431
0,0.374431848526001,1.7129182879377431
0,0.37598085403442383,1.7129182879377431
0,0.37752866744995117,1.7129182879377431
0,0.3790774345397949,1.7129182879377431
0,0.38062524795532227,1.7129182879377431
0,0.38217782974243164,1.7129182879377431
0,0.3837268352508545,1.7096955825131608
0,0.38527512550354004,1.7129182879377431
0,0.3868229389190674,1.7096955825131608
0,0.38837146759033203,1.7129182879377431
0,0.38991856575012207,1.7129182879377431
0,0.39147257804870605,1.7129182879377431
0,0.3930227756500244,1.7129182879377431
0,0.39457082748413086,1.7129182879377431
0,0.3961179256439209,1.7129182879377431
0,0.39766478538513184,1.7129182879377431
0,0.3992130756378174,1.7129182879377431
0,0.40076231956481934,1.7129182879377431
0,0.40230846405029297,1.7129182879377431
0,0.4038565158843994,1.7129182879377431
0,0.40540409088134766,1.7096955825131608
0,0.4069502353668213,1.7129182879377431
0,0.40849828720092773,1.7129182879377431
0,0.410045862197876,1.7129182879377431
0,0.41159796714782715,1.7129182879377431
0,0.4131476879119873,1.7129182879377431
0,0.41469645500183105,1.7129182879377431
0,0.4162435531616211,1.7129182879377431
0,0.41779112815856934,1.7096955825131608
0,0.41933774948120117,1.7129182879377431
0,0.42088961601257324,1.7129182879377431
0,0.4224369525909424,1.7129182879377431
0,0.4239833354949951,1.7129182879377431
0,0.42553067207336426,1.7129182879377431
0,0.4270784854888916,1.7096955825131608
0,0.42862534523010254,1.7129182879377431
0,0.4301753044128418,1.7129182879377431
0,0.43172430992126465,1.7129182879377431
0,0.4332714080810547,1.7129182879377431
0,0.4348185062408447,1.7129182879377431
0,0.43636512756347656,1.7129182879377431
0,0.4379117488861084,1.7129182879377431
0,0.43945884704589844,1.7129182879377431
0,0.44103527069091797,1.7129182879377431
0,0.44258880615234375,1.7129182879377431
0,0.4441382884979248,1.7129182879377431
0,0.44568657875061035,1.7129182879377431
0,0.44725823402404785,1.7129182879377431
0,0.4488077163696289,1.7096955825131608
0,0.45035815238952637,1.7129182879377431
0,0.45190906524658203,1.7096955825131608
0,0.4534566402435303,1.7129182879377431
0,0.4550185203552246,1.7129182879377431
0,0.4565713405609131,1.7129182879377431
0,0.45812106132507324,1.7129182879377431
0,0.4596719741821289,1.7129182879377431
0,0.46122193336486816,1.7129182879377431
0,0.4627695083618164,1.7129182879377431
0,0.46431636810302734,1.7129182879377431
0,0.4658639430999756,1.7129182879377431
0,0.4674105644226074,1.7129182879377431
0,0.46895861625671387,1.7129182879377431
0,0.4705069065093994,1.7129182879377431
0,0.47205352783203125,1.7129182879377431
0,0.4735991954803467,1.7129182879377431
0,0.475147008895874,1.7129182879377431
0,0.47669506072998047,1.7129182879377431
0,0.4782407283782959,1.7129182879377431
0,0.47979068756103516,1.7129182879377431
0,0.4813382625579834,1.7129182879377431
0,0.48288750648498535,1.7129182879377431
0,0.4844341278076172,1.7129182879377431
0,0.48598146438598633,1.7129182879377431
0,0.48752808570861816,1.7129182879377431
0,0.4890758991241455,1.7129182879377431
0,0.49062275886535645,1.7129182879377431
0,0.4921703338623047,1.7129182879377431
0,0.49371933937072754,1.7129182879377431
0,0.4953141212463379,1.7129182879377431
0,0.49686717987060547,1.7129182879377431
0,0.4984159469604492,1.7129182879377431
0,0.4999659061431885,1.7129182879377431
0,0.5015227794647217,1.7096955825131608
0,0.5030708312988281,1.7096955825131608
0,0.5046195983886719,1.7129182879377431
0,0.5061678886413574,1.7129182879377431
0,0.5077157020568848,1.7129182879377431
0,0.5092644691467285,1.7129182879377431
0,0.5108141899108887,1.7129182879377431
0,0.5123646259307861,1.7129182879377431
0,0.5139119625091553,1.7096955825131608
0,0.515458345413208,1.7129182879377431
0,0.5170049667358398,1.7129182879377431
0,0.5185534954071045,1.7129182879377431
0,0.52010178565979,1.7129182879377431
0,0.5216507911682129,1.7129182879377431
0,0.5231974124908447,1.7129182879377431
0,0.524744987487793,1.7129182879377431
0,0.5262911319732666,1.7129182879377431
0,0.5278384685516357,1.7096955825131608
0,0.5293850898742676,1.7129182879377431
0,0.5309329032897949,1.7129182879377431
0,0.5324826240539551,1.7096955825131608
0,0.5340316295623779,1.7096955825131608
0,0.5355794429779053,1.7096955825131608
0,0.5371248722076416,1.7129182879377431
0,0.5386724472045898,1.7129182879377431
0,0.5402190685272217,1.7129182879377431
0,0.5417678356170654,1.7129182879377431
0,0.5433378219604492,1.7129182879377431
0,0.5448923110961914,1.7129182879377431
0,0.5464417934417725,1.7129182879377431
0,0.5479912757873535,1.7129182879377431
0,0.5495390892028809,1.7096955825131608
0,0.5511112213134766,1.7129182879377431
0,0.5526628494262695,1.7129182879377431
0,0.5542140007019043,1.7129182879377431
0,0.5557610988616943,1.7096955825131608
0,0.5573110580444336,1.7129182879377431
0,0.5588586330413818,1.7129182879377431
0,0.5604104995727539,1.7129182879377431
0,0.561957597732544,1.7129182879377431
0,0.5635063648223877,1.7129182879377431
0,0.5650527477264404,1.7129182879377431
0,0.5666024684906006,1.7129182879377431
0,0.5681500434875488,1.7096955825131608
0,0.5696992874145508,1.7129182879377431
0,0.5712525844573975,1.7129182879377431
0,0.5728003978729248,1.7129182879377431
0,0.5743484497070312,1.7129182879377431
0,0.5758967399597168,1.7096955825131608
0,0.5774433612823486,1.7129182879377431
0,0.5789902210235596,1.7129182879377431
0,0.5805370807647705,1.7129182879377431
0,0.5820870399475098,1.7129182879377431
0,0.5836379528045654,1.7129182879377431
0,0.5851857662200928,1.7129182879377431
0,0.5867331027984619,1.7129182879377431
0,0.5882806777954102,1.7129182879377431
0,0.5898301601409912,1.7129182879377431
0,0.5913784503936768,1.7129182879377431
0,0.5929269790649414,1.7129182879377431
0,0.5944747924804688,1.7129182879377431
0,0.5961003303527832,1.7129182879377431
0,0.597975492477417,1.7161409933623253
0,0.6001031398773193,1.7129182879377431
0,0.6022281646728516,1.7161409933623253
0,0.6043462753295898,1.7161409933623253
0,0.6065034866333008,1.7129182879377431
0,0.6086268424987793,1.7161409933623253
0,0.6107800006866455,1.7161409933623253
0,0.612907886505127,1.7129182879377431
0,0.6150295734405518,1.7161409933623253
0,0.6171488761901855,1.7129182879377431
0,0.619269609451294,1.7161409933623253
0,0.6214156150817871,1.7161409933623253
0,0.62353515625,1.7129182879377431
0,0.62565016746521,1.7161409933623253
0,0.6277673244476318,1.7161409933623253
0,0.6298894882202148,1.7129182879377431
0,0.6320092678070068,1.7129182879377431
0,0.6341273784637451,1.7129182879377431
0,0.6362433433532715,1.7161409933623253
0,0.638359785079956,1.7161409933623253
0,0.6404798030853271,1.7129182879377431
0,0.6425936222076416,1.7129182879377431
0,0.6447103023529053,1.7129182879377431
0,0.646824836730957,1.7129182879377431
0,0.648942232131958,1.7161409933623253
0,0.6510567665100098,1.7129182879377431
0,0.6531717777252197,1.7129182879377431
0,0.6552867889404297,1.7129182879377431
0,0.6573996543884277,1.7161409933623253
0,0.6595149040222168,1.7129182879377431
0,0.6616725921630859,1.7129182879377431
0,0.6637938022613525,1.7161409933623253
0,0.6659097671508789,1.7161409933623253
0,0.6680240631103516,1.7161409933623253
0,0.6701438426971436,1.7161409933623253
0,0.672285795211792,1.7161409933623253
0,0.6744136810302734,1.7161409933623253
0,0.6765334606170654,1.7161409933623253
0,0.6786479949951172,1.7161409933623253
0,0.6807904243469238,1.7161409933623253
0,0.6829171180725098,1.7161409933623253
0,0.6852073669433594,1.7161409933623253
0,0.6874268054962158,1.7129182879377431
0,0.6895573139190674,1.7161409933623253
0,0.6917243003845215,1.7161409933623253
0,0.6938502788543701,1.7129182879377431
0,0.6960468292236328,1.7129182879377431
0,0.698216438293457,1.7161409933623253
0,0.7002110481262207,1.7161409933623253
0,0.702202558517456,1.7161409933623253
0,0.7041900157928467,1.7129182879377431
0,0.7061746120452881,1.7161409933623253
0,0.7081558704376221,1.7129182879377431
0,0.710137128829956,1.7129182879377431
0,0.7121241092681885,1.7129182879377431
0,0.7141106128692627,1.7161409933623253
0,0.7160940170288086,1.7161409933623253
0,0.7180745601654053,1.7129182879377431
0,0.7200579643249512,1.7129182879377431
0,0.7220425605773926,1.7129182879377431
0,0.724027156829834,1.7129182879377431
0,0.7260069847106934,1.7161409933623253
0,0.7279884815216064,1.7161409933623253
0,0.7299709320068359,1.7161409933623253
0,0.7319605350494385,1.7161409933623253
0,0.7339434623718262,1.7129182879377431
0,0.7359261512756348,1.7161409933623253
0,0.737905740737915,1.7129182879377431
0,0.7398872375488281,1.7161409933623253
0,0.7418735027313232,1.7161409933623253
0,0.7438561916351318,1.7129182879377431
0,0.7458360195159912,1.7161409933623253
0,0.7478175163269043,1.7161409933623253
0,0.7498033046722412,1.7129182879377431
0,0.7517879009246826,1.7161409933623253
0,0.7537684440612793,1.7161409933623253
0,0.7557511329650879,1.7129182879377431
0,0.7577338218688965,1.7129182879377431
0,0.7597203254699707,1.7129182879377431
0,0.7617044448852539,1.7161409933623253
0,0.7636897563934326,1.7129182879377431
0,0.7656705379486084,1.7161409933623253
0,0.767653226852417,1.7161409933623253
0,0.7696375846862793,1.7161409933623253
0,0.7716214656829834,1.7129182879377431
0,0.7736043930053711,1.7129182879377431
0,0.775587797164917,1.7129182879377431
0,0.7775712013244629,1.7129182879377431
0,0.7795538902282715,1.7161409933623253
0,0.7815849781036377,1.7161409933623253
0,0.7835700511932373,1.7161409933623253
0,0.7855484485626221,1.7129182879377431
0,0.7875289916992188,1.7161409933623253
0,0.7895138263702393,1.7161409933623253
0,0.7915322780609131,1.7161409933623253
0,0.7935166358947754,1.7161409933623253
0,0.795527458190918,1.7129182879377431
0,0.7975172996520996,1.7129182879377431
0,0.7995035648345947,1.7129182879377431
0,0.8015182018280029,1.7161409933623253
0,0.803504467010498,1.7129182879377431
0,0.8054869174957275,1.7129182879377431
0,0.8074681758880615,1.7161409933623253
0,0.809445858001709,1.7129182879377431
0,0.8114614486694336,1.7129182879377431
0,0.8134825229644775,1.7161409933623253
0,0.8154714107513428,1.7129182879377431
0,0.8174567222595215,1.7161409933623253
0,0.8194470405578613,1.7161409933623253
0,0.8214633464813232,1.7129182879377431
0,0.8234512805938721,1.7129182879377431
0,0.8254384994506836,1.7161409933623253
0,0.8274247646331787,1.7161409933623253
0,0.8294122219085693,1.7129182879377431
0,0.8314297199249268,1.7161409933623253
0,0.8334181308746338,1.7129182879377431
0,0.8354017734527588,1.7161409933623253
0,0.8373849391937256,1.7161409933623253
0,0.8393712043762207,1.7129182879377431
0,0.8413832187652588,1.7161409933623253
0,0.8433711528778076,1.7161409933623253
0,0.8453552722930908,1.7129182879377431
0,0.8473408222198486,1.7129182879377431
0,0.8493268489837646,1.7161409933623253
0,0.8513393402099609,1.7161409933623253
0,0.8533267974853516,1.7161409933623253
0,0.8553104400634766,1.7129182879377431
0,0.8572959899902344,1.7161409933623253
0,0.8592815399169922,1.7161409933623253
0,0.8612680435180664,1.7161409933623253
0,0.8632493019104004,1.7161409933623253
0,0.865231990814209,1.7161409933623253
0,0.8672161102294922,1.7161409933623253
0,0.8691990375518799,1.7161409933623253
0,0.8711833953857422,1.7129182879377431
0,0.8731656074523926,1.7161409933623253
0,0.8751504421234131,1.7129182879377431
0,0.8771343231201172,1.7161409933623253
0,0.8791155815124512,1.7129182879377431
0,0.8811004161834717,1.7129182879377431
0,0.883082389831543,1.7129182879377431
0,0.8850634098052979,1.7129182879377431
0,0.887047529220581,1.7161409933623253
0,0.8890345096588135,1.7161409933623253
0,0.8910200595855713,1.7161409933623253
0,0.8930044174194336,1.7129182879377431
0,0.8950080871582031,1.7161409933623253
0,0.8970596790313721,1.7129182879377431
0,0.8990523815155029,1.7161409933623253
0,0.9010393619537354,1.7129182879377431
0,0.9030294418334961,1.7129182879377431
0,0.9050140380859375,1.7161409933623253
0,0.9069993495941162,1.7161409933623253
0,0.908982515335083,1.7161409933623253
0,0.9109694957733154,1.7161409933623253
0,0.9129543304443359,1.7161409933623253
0,0.914940357208252,1.7129182879377431
0,0.9169235229492188,1.7129182879377431
0,0.91890549659729,1.7161409933623253
0,0.9208905696868896,1.7161409933623253
0,0.922874927520752,1.7161409933623253
0,0.9248580932617188,1.7129182879377431
0,0.9268820285797119,1.7129182879377431
0,0.928870677947998,1.7161409933623253
0,0.9308571815490723,1.7129182879377431
0,0.9328441619873047,1.7161409933623253
0,0.9348275661468506,1.7129182879377431
0,0.9368093013763428,1.7161409933623253
0,0.9387917518615723,1.7129182879377431
0,0.9407756328582764,1.7161409933623253
0,0.9427585601806641,1.7161409933623253
0,0.944739818572998,1.7129182879377431
0,0.9467222690582275,1.7161409933623253
0,0.9487042427062988,1.7129182879377431
0,0.9507248401641846,1.7161409933623253
0,0.9527127742767334,1.7161409933623253
0,0.9546988010406494,1.7161409933623253
0,0.9566802978515625,1.7161409933623253
0,0.9586639404296875,1.7161409933623253
0,0.9606471061706543,1.7161409933623253
0,0.9626314640045166,1.7129182879377431
0,0.9646215438842773,1.7161409933623253
0,0.9666733741760254,1.7161409933623253
0,0.9686660766601562,1.7161409933623253
0,0.9706544876098633,1.7161409933623253
0,0.9726419448852539,1.7161409933623253
0,0.9746267795562744,1.7129182879377431
0,0.9766085147857666,1.7161409933623253
0,0.9785890579223633,1.7161409933623253
0,0.9805705547332764,1.7129182879377431
0,0.9825546741485596,1.7129182879377431
0,0.9845359325408936,1.7161409933623253
0,0.986518383026123,1.7129182879377431
0,0.988499641418457,1.7161409933623253
0,0.9904782772064209,1.7129182879377431
0,0.9924609661102295,1.7161409933623253
0,0.9944400787353516,1.7129182879377431
0,0.9964194297790527,1.7161409933623253
0,0.9984064102172852,1.7161409933623253
0,1.000394344329834,1.7161409933623253
0,1.0023808479309082,1.7161409933623253
0,1.004364013671875,1.7161409933623253
0,1.0063459873199463,1.7129182879377431
0,1.0083262920379639,1.7161409933623253
0,1.0103111267089844,1.7161409933623253
0,1.0122952461242676,1.7161409933623253
0,1.01430344581604,1.7129182879377431
0,1.0162873268127441,1.7161409933623253
0,1.0182714462280273,1.7161409933623253
0,1.0202579498291016,1.7161409933623253
0,1.0222430229187012,1.7161409933623253
0,1.0242269039154053,1.7161409933623253
0,1.026207447052002,1.7161409933623253
0,1.0281898975372314,1.7161409933623253
0,1.0301752090454102,1.7161409933623253
0,1.0321838855743408,1.7129182879377431
0,1.0341806411743164,1.7161409933623253
0,1.0361700057983398,1.7129182879377431
0,1.0381584167480469,1.7161409933623253
0,1.0401458740234375,1.7129182879377431
0,1.0421350002288818,1.7161409933623253
0,1.0441217422485352,1.7161409933623253
0,1.0461080074310303,1.7161409933623253
0,1.0480937957763672,1.7161409933623253
0,1.0500812530517578,1.7161409933623253
0,1.052076816558838,1.7161409933623253
0,1.0540635585784912,1.7161409933623253
0,1.0560510158538818,1.7161409933623253
0,1.0580391883850098,1.7129182879377431
0,1.0600292682647705,1.7129182879377431
0,1.0620181560516357,1.7161409933623253
0,1.0640006065368652,1.7129182879377431
0,1.0659847259521484,1.7161409933623253
0,1.067967176437378,1.7161409933623253
0,1.0699529647827148,1.7129182879377431
0,1.0719406604766846,1.7161409933623253
0,1.0739235877990723,1.7129182879377431
0,1.0759055614471436,1.7129182879377431
0,1.0778911113739014,1.7129182879377431
0,1.0798757076263428,1.7161409933623253
0,1.081861972808838,1.7161409933623253
0,1.0838444232940674,1.7129182879377431
0,1.085829496383667,1.7129182879377431
0,1.0878090858459473,1.7161409933623253
0,1.089789628982544,1.7129182879377431
0,1.0917716026306152,1.7161409933623253
0,1.0937530994415283,1.7129182879377431
0,1.0957586765289307,1.7161409933623253
0,1.0978128910064697,1.7161409933623253
0,1.0998094081878662,1.7129182879377431
0,1.1018052101135254,1.7129182879377431
0,1.1037914752960205,1.7161409933623253
0,1.1057772636413574,1.7161409933623253
0,1.1077604293823242,1.7161409933623253
0,1.1097416877746582,1.7161409933623253
0,1.1117284297943115,1.7161409933623253
0,1.1137104034423828,1.7129182879377431
0,1.1156926155090332,1.7161409933623253
0,1.1176741123199463,1.7161409933623253
0,1.1196556091308594,1.7161409933623253
0,1.1216397285461426,1.7129182879377431
0,1.123624563217163,1.7161409933623253
0,1.125610113143921,1.7161409933623253
0,1.1275920867919922,1.7129182879377431
0,1.1295735836029053,1.7161409933623253
0,1.131594181060791,1.7129182879377431
0,1.1335790157318115,1.7129182879377431
0,1.1355621814727783,1.7161409933623253
0,1.137544870376587,1.7161409933623253
0,1.1395282745361328,1.7161409933623253
0,1.1415491104125977,1.7161409933623253
0,1.1435303688049316,1.7129182879377431
0,1.145512342453003,1.7161409933623253
0,1.1474924087524414,1.7129182879377431
0,1.1494739055633545,1.7129182879377431
0,1.1514887809753418,1.7161409933623253
0,1.1534712314605713,1.7161409933623253
0,1.1554532051086426,1.7129182879377431
0,1.1574342250823975,1.7161409933623253
0,1.1594135761260986,1.7161409933623253
0,1.1614267826080322,1.7161409933623253
0,1.1634089946746826,1.7161409933623253
0,1.1653904914855957,1.7161409933623253
0,1.1673674583435059,1.7129182879377431
0,1.1693475246429443,1.7129182879377431
0,1.1713576316833496,1.7161409933623253
0,1.17333984375,1.7129182879377431
0,1.1753220558166504,1.7129182879377431
0,1.1773045063018799,1.7129182879377431
0,1.179314374923706,1.7161409933623253
0,1.1813321113586426,1.7129182879377431
0,1.1833202838897705,1.7129182879377431
0,1.185307264328003,1.7161409933623253
0,1.1872937679290771,1.7129182879377431
0,1.1892764568328857,1.7129182879377431
0,1.1912610530853271,1.7129182879377431
0,1.1932446956634521,1.7161409933623253
0,1.1952273845672607,1.7129182879377431
0,1.1972358226776123,1.7161409933623253
0,1.1992239952087402,1.7161409933623253
0,1.2012100219726562,1.7161409933623253
0,1.2031943798065186,1.7161409933623253
0,1.2051756381988525,1.7129182879377431
0,1.2071576118469238,1.7161409933623253
0,1.2091364860534668,1.7161409933623253
0,1.2111194133758545,1.7129182879377431
0,1.2130992412567139,1.7161409933623253
0,1.2151079177856445,1.7161409933623253
0,1.2170941829681396,1.7161409933623253
0,1.2190759181976318,1.7161409933623253
0,1.2210640907287598,1.7161409933623253
0,1.2230417728424072,1.7129182879377431
0,1.2250235080718994,1.7129182879377431
0,1.2270019054412842,1.7129182879377431
0,1.2289834022521973,1.7161409933623253
