Time (s),Hall Sensor Voltage (V)
2.384185791015625e-06,2.14194094758526
0.0019905567169189453,2.0354909590295263
0.0036025047302246094,1.9838773174639506
0.005210161209106445,2.0064362554360264
0.0067768096923828125,2.0387136644541086
0.00833749771118164,2.0742137788967727
0.009894609451293945,2.11288624399176
0.011452913284301758,2.1161593041886015
0.01300811767578125,2.1193820096131835
0.014564752578735352,2.1161593041886015
0.01612710952758789,2.11288624399176
0.01768326759338379,2.11288624399176
0.019235849380493164,2.109663538567178
0.02078700065612793,2.103218127718013
0.0223391056060791,2.103218127718013
0.023890256881713867,2.103218127718013
0.0254518985748291,2.109663538567178
0.027005672454833984,2.109663538567178
0.02855539321899414,2.109663538567178
0.03010392189025879,2.11288624399176
0.031652212142944336,2.11288624399176
0.033197879791259766,2.109663538567178
0.03474783897399902,2.109663538567178
0.03631186485290527,2.11288624399176
0.03786468505859375,2.109663538567178
0.03941631317138672,2.109663538567178
0.040967464447021484,2.109663538567178
0.04251742362976074,2.11288624399176
0.044066429138183594,2.109663538567178
0.04561352729797363,2.11288624399176
0.047159671783447266,2.109663538567178
0.048705101013183594,2.109663538567178
0.05025219917297363,2.11288624399176
0.051831722259521484,2.1258274204623486
0.05338621139526367,2.14194094758526
0.05494213104248047,2.14194094758526
0.05650138854980469,2.14194094758526
0.058053016662597656,2.14194094758526
0.05960488319396973,2.14194094758526
0.06117701530456543,2.14194094758526
0.06273078918457031,2.14194094758526
0.0642848014831543,2.14194094758526
0.06583857536315918,2.14194094758526
0.06738805770874023,2.14194094758526
0.06893754005432129,2.14194094758526
0.07048630714416504,2.14194094758526
0.07203435897827148,2.14194094758526
0.07358455657958984,2.14194094758526
0.07515358924865723,2.14194094758526
0.0767066478729248,2.14194094758526
0.07825803756713867,2.14194094758526
0.07980799674987793,2.14194094758526
0.08135676383972168,2.14194094758526
0.08290648460388184,2.14194094758526
0.08445477485656738,2.14194094758526
0.08600401878356934,2.14194094758526
0.08755826950073242,2.14194094758526
0.08910822868347168,2.14194094758526
0.09065818786621094,2.14194094758526
0.0922088623046875,2.14194094758526
0.09376192092895508,2.14194094758526
0.09531402587890625,2.14194094758526
0.09686398506164551,2.14194094758526
0.09841680526733398,2.14194094758526
0.09996771812438965,2.14194094758526
0.10152006149291992,2.064545662623026
0.10307002067565918,1.999990844586862
0.10462164878845215,1.9838773174639506
0.1061711311340332,2.016154726482032
0.10772109031677246,2.0612726024261843
0.10927152633666992,2.090327306019684
0.11082053184509277,2.11288624399176
0.11236977577209473,2.1193820096131835
0.11392068862915039,2.1193820096131835
0.1154792308807373,2.11288624399176
0.11703062057495117,2.11288624399176
0.11858105659484863,2.109663538567178
0.12013101577758789,2.103218127718013
0.12168216705322266,2.109663538567178
0.12328386306762695,2.103218127718013
0.1248471736907959,2.109663538567178
0.1264023780822754,2.109663538567178
0.12795472145080566,2.109663538567178
0.12950444221496582,2.109663538567178
0.1310558319091797,2.109663538567178
0.13260698318481445,2.109663538567178
0.13415837287902832,2.109663538567178
0.1357126235961914,2.11288624399176
0.13726425170898438,2.109663538567178
0.13881492614746094,2.109663538567178
0.1403660774230957,2.109663538567178
0.14191579818725586,2.109663538567178
0.14346575736999512,2.11288624399176
0.1450178623199463,2.109663538567178
0.14657020568847656,2.11288624399176
0.14812040328979492,2.109663538567178
0.1496720314025879,2.109663538567178
0.15122342109680176,2.11288624399176
0.15277528762817383,2.14194094758526
0.15435338020324707,2.14194094758526
0.15607976913452148,2.14194094758526
0.1576845645904541,2.14194094758526
0.15924525260925293,2.14194094758526
0.16079974174499512,2.14194094758526
0.1623539924621582,2.14194094758526
0.1639108657836914,2.14194094758526
0.16548657417297363,2.14194094758526
0.16704297065734863,2.14194094758526
0.1685950756072998,2.14194094758526
0.17014718055725098,2.14194094758526
0.17169952392578125,2.14194094758526
0.17325043678283691,2.14194094758526
0.17483210563659668,2.14194094758526
0.1763918399810791,2.14194094758526
0.17794370651245117,2.14194094758526
0.17949461936950684,2.14194094758526
0.181044340133667,2.14194094758526
0.18259453773498535,2.14194094758526
0.1841449737548828,2.14194094758526
0.18569445610046387,2.14194094758526
0.18724441528320312,2.14194094758526
0.18879270553588867,2.14194094758526
0.19034171104431152,2.14194094758526
0.19188976287841797,2.14194094758526
0.19343852996826172,2.14194094758526
0.1950066089630127,2.14194094758526
0.19655990600585938,2.14194094758526
0.19811439514160156,2.14194094758526
0.19966530799865723,2.14194094758526
0.20121526718139648,2.109663538567178
0.20276713371276855,2.01293202105745
0.20431733131408691,1.9838773174639506
0.20586800575256348,2.01293202105745
0.20741724967956543,2.0516044861524376
0.20896482467651367,2.0871046005951017
0.21051430702209473,2.11288624399176
0.21206212043762207,2.1161593041886015
0.21361064910888672,2.1193820096131835
0.2152109146118164,2.11288624399176
0.21676373481750488,2.11288624399176
0.21831440925598145,2.11288624399176
0.2198653221130371,2.109663538567178
0.22141408920288086,2.109663538567178
0.2229619026184082,2.103218127718013
0.22451233863830566,2.103218127718013
0.2260606288909912,2.109663538567178
0.22760748863220215,2.109663538567178
0.22915410995483398,2.109663538567178
0.23070263862609863,2.109663538567178
0.2322521209716797,2.109663538567178
0.23380351066589355,2.109663538567178
0.2353522777557373,2.109663538567178
0.23690271377563477,2.109663538567178
0.23845124244689941,2.109663538567178
0.24000024795532227,2.109663538567178
0.24154877662658691,2.109663538567178
0.24309754371643066,2.109663538567178
0.2446455955505371,2.109663538567178
0.24619650840759277,2.103218127718013
0.24774479866027832,2.103218127718013
0.24929451942443848,2.109663538567178
0.2508411407470703,2.109663538567178
0.25238895416259766,2.1258274204623486
0.2539398670196533,2.14194094758526
0.25548791885375977,2.14194094758526
0.257035493850708,2.14194094758526
0.25858378410339355,2.14194094758526
0.2601301670074463,2.14194094758526
0.26167893409729004,2.14194094758526
0.2632267475128174,2.14194094758526
0.2647724151611328,2.14194094758526
0.26632046699523926,2.14194094758526
0.2678675651550293,2.14194094758526
0.26941680908203125,2.14194094758526
0.2709650993347168,2.14194094758526
0.27251338958740234,2.14194094758526
0.2740621566772461,2.14194094758526
0.27561330795288086,2.14194094758526
0.2771613597869873,2.14194094758526
0.27870988845825195,2.14194094758526
0.2802560329437256,2.14194094758526
0.28180551528930664,2.14194094758526
0.283353328704834,2.14194094758526
0.28490233421325684,2.14194094758526
0.28644800186157227,2.14194094758526
0.2879946231842041,2.14194094758526
0.28954052925109863,2.14194094758526
0.29108691215515137,2.14194094758526
0.2926337718963623,2.14194094758526
0.29418277740478516,2.14194094758526
0.2957308292388916,2.14194094758526
0.29727959632873535,2.14194094758526
0.2988288402557373,2.14194094758526
0.30037784576416016,2.14194094758526
0.3019273281097412,2.0612726024261843
0.30347466468811035,1.999990844586862
0.3050239086151123,1.9871000228885327
0.30656886100769043,2.016154726482032
0.3081178665161133,2.0612726024261843
0.3096654415130615,2.090327306019684
0.3112142086029053,2.11288624399176
0.31278157234191895,2.1161593041886015
0.3143336772918701,2.1161593041886015
0.3158838748931885,2.11288624399176
0.3174324035644531,2.109663538567178
0.31898069381713867,2.103218127718013
0.3205301761627197,2.109663538567178
0.3220822811126709,2.103218127718013
0.3236875534057617,2.103218127718013
0.32527756690979004,2.103218127718013
0.3268313407897949,2.109663538567178
0.3283815383911133,2.109663538567178
0.32993197441101074,2.109663538567178
0.3314821720123291,2.109663538567178
0.33303165435791016,2.109663538567178
0.3345808982849121,2.109663538567178
0.33612942695617676,2.109663538567178
0.33768153190612793,2.109663538567178
0.33925771713256836,2.109663538567178
0.3408083915710449,2.103218127718013
0.3423576354980469,2.11288624399176
0.34390807151794434,2.103218127718013
0.3454585075378418,2.109663538567178
0.34700489044189453,2.109663538567178
0.34855151176452637,2.11288624399176
0.3500981330871582,2.109663538567178
0.35164523124694824,2.11288624399176
0.3531944751739502,2.14194094758526
0.35474109649658203,2.14194094758526
0.3562958240509033,2.14194094758526
0.3578488826751709,2.14194094758526
0.35940074920654297,2.14194094758526
0.36095166206359863,2.14194094758526
0.3624989986419678,2.14194094758526
0.36404991149902344,2.14194094758526
0.3655986785888672,2.14194094758526
0.36714720726013184,2.14194094758526
0.3686954975128174,2.14194094758526
0.37024497985839844,2.14194094758526
0.3717937469482422,2.14194094758526
0.37334227561950684,2.14194094758526
0.3748936653137207,2.14194094758526
0.37644362449645996,2.14194094758526
0.3779911994934082,2.14194094758526
0.37953925132751465,2.14194094758526
0.3810875415802002,2.14194094758526
0.38263559341430664,2.14194094758526
0.38422584533691406,2.14194094758526
0.38584184646606445,2.14194094758526
0.38739609718322754,2.14194094758526
0.3889501094818115,2.14194094758526
0.39049768447875977,2.14194094758526
0.39206719398498535,2.14194094758526
0.39362168312072754,2.14194094758526
0.3951907157897949,2.14194094758526
0.396742582321167,2.14194094758526
0.39829230308532715,2.14194094758526
0.3998429775238037,2.14194094758526
0.4013941287994385,2.11288624399176
0.40294742584228516,2.01293202105745
0.4044983386993408,1.9838773174639506
0.4060497283935547,2.0064362554360264
0.40759992599487305,2.0387136644541086
0.4091477394104004,2.0871046005951017
0.41069579124450684,2.11288624399176
0.4122450351715088,2.1161593041886015
0.41379475593566895,2.1193820096131835
0.41534423828125,2.1161593041886015
0.41689062118530273,2.11288624399176
0.41843652725219727,2.11288624399176
0.4199836254119873,2.103218127718013
0.42153072357177734,2.103218127718013
0.4230785369873047,2.103218127718013
0.42462730407714844,2.103218127718013
0.4261770248413086,2.103218127718013
0.42772579193115234,2.109663538567178
0.4292738437652588,2.109663538567178
0.43082475662231445,2.103218127718013
0.4323740005493164,2.11288624399176
0.43392419815063477,2.103218127718013
0.4354739189147949,2.103218127718013
0.437023401260376,2.103218127718013
0.4385721683502197,2.109663538567178
0.4402339458465576,2.109663538567178
0.44211769104003906,2.109663538567178
0.4440023899078369,2.103218127718013
0.44588446617126465,2.109663538567178
0.44776463508605957,2.109663538567178
0.44965219497680664,2.109663538567178
0.4515993595123291,2.11288624399176
0.45348238945007324,2.14194094758526
0.45540666580200195,2.14194094758526
0.45729541778564453,2.14194094758526
0.45917654037475586,2.14194094758526
0.46105504035949707,2.14194094758526
0.4629335403442383,2.14194094758526
0.46483850479125977,2.14194094758526
0.4667208194732666,2.14194094758526
0.46865344047546387,2.14194094758526
0.4705495834350586,2.14194094758526
0.4724757671356201,2.14194094758526
0.4745151996612549,2.14194094758526
0.4764597415924072,2.14194094758526
0.4783484935760498,2.14194094758526
0.480236291885376,2.14194094758526
0.48212218284606934,2.14194094758526
0.4840109348297119,2.14194094758526
0.48589658737182617,2.14194094758526
0.4877815246582031,2.14194094758526
0.48966288566589355,2.14194094758526
0.4915487766265869,2.14194094758526
0.49343037605285645,2.14194094758526
0.4953129291534424,2.14194094758526
0.49719667434692383,2.14194094758526
0.49907755851745605,2.14194094758526
0.5009562969207764,2.14194094758526
0.5028402805328369,2.016154726482032
0.5047221183776855,1.9838773174639506
0.5066030025482178,2.016154726482032
0.5084846019744873,2.0612726024261843
0.5103669166564941,2.103218127718013
0.5122473239898682,2.1161593041886015
0.514132022857666,2.1161593041886015
0.516016960144043,2.11288624399176
0.5178976058959961,2.109663538567178
0.5197744369506836,2.109663538567178
0.5216529369354248,2.103218127718013
0.5235641002655029,2.103218127718013
0.5255284309387207,2.103218127718013
0.5274176597595215,2.109663538567178
0.5293035507202148,2.109663538567178
0.5311877727508545,2.109663538567178
0.5330712795257568,2.109663538567178
0.534954309463501,2.109663538567178
0.5368368625640869,2.11288624399176
0.5388405323028564,2.109663538567178
0.5407485961914062,2.11288624399176
0.5427465438842773,2.109663538567178
0.5447368621826172,2.109663538567178
0.5467276573181152,2.109663538567178
0.5487174987792969,2.109663538567178
0.5507051944732666,2.109663538567178
0.5526914596557617,2.1258274204623486
0.5546810626983643,2.14194094758526
0.5566623210906982,2.14194094758526
0.5586376190185547,2.14194094758526
0.560617208480835,2.14194094758526
0.562593936920166,2.14194094758526
0.5645723342895508,2.14194094758526
0.5665664672851562,2.14194094758526
0.5685520172119141,2.14194094758526
